budget,popularity,vote_average,vote_count,revenue,runtime
25000000,35.169779,6.5,1343,94679598,104
22700000,39.890798,6.7,902,38119483,96
22500000,22.096286,6.8,431,15520023,112
22000000,41.967005,6.9,1339,505000000,127
23000000,57.110486,6.5,1590,369884651,119
22000000,16.234053,6.3,489,189833357,97
20000000,11.263361,6.5,110,75597042,127
22000000,20.699212,6,428,147880543,110
24000000,17.606087,7.3,385,182016617,135
22000000,13.786075,4.6,304,84772742,84
22000000,35.227212,7.4,716,77737889,191
22000000,27.898438,7.3,508,88880821,122
22000000,23.218144,5.6,354,110627965,114
22000000,26.071644,7.2,530,92542418,132
22000000,9.175762,5.9,83,67800064,138
22000000,81.829237,6.6,2512,95708457,121
22000000,17.7091,6.1,319,57479076,108
22000000,17.772518,6,301,35424826,108
22000000,5.609755,6.8,61,0,131
22000000,10.259461,4.7,225,22400154,83
26000000,30.114383,6.2,551,51164106,105
0,10.547959,6,160,9930095,108
22000000,12.887673,5.4,154,19351569,90
22000000,13.410919,6,223,77112176,94
0,3.70789,6.3,112,0,142
22000000,21.865021,6.4,480,33788161,104
30000000,9.448517,5.4,201,23619609,106
22000000,39.006187,5.7,1309,63647656,106
22000000,6.404571,5.3,72,0,98
22000000,35.737655,6.4,875,43058898,100
22000000,4.365196,6.1,77,13555988,95
22000000,14.925633,6.2,239,0,106
22000000,14.725467,4.2,305,10696210,104
0,0.809588,3.6,8,0,104
0,0.816883,4.9,8,0,107
70000000,8.792054,3.8,48,0,77
25000000,25.002715,5.2,559,72629670,96
0,7.588597,5.9,128,0,114
21000000,13.906611,7.2,277,26193068,145
22000000,13.960945,7.2,212,17709155,116
2000000,16.668854,5.5,224,14400000,100
0,6.847133,5.9,140,0,104
22000000,48.784734,6.2,659,15447154,92
22000000,9.088209,7.4,98,12000000,121
22000000,12.445176,5.2,192,9479718,105
0,4.61335,6.7,45,0,115
22000000,29.230298,6.5,720,15400000,116
25000000,18.961323,6.5,501,92991835,119
0,2.809378,6.3,46,0,101
21500000,12.819447,7,239,0,117
22000000,14.866351,6,122,24000000,106
17000000,15.013386,5.6,546,73244881,111
18000000,8.700565,5.5,139,70687344,136
21000000,27.197799,7.1,893,0,81
9000000,20.410354,6.9,497,46,90
21000000,10.207065,5.1,184,42000000,96
32000000,5.683281,6.3,123,40222729,106
21000000,63.599973,6.9,4742,205738714,122
21000000,17.746981,7.5,356,41170784,123
0,1.934524,7,22,37000000,134
21000000,34.433521,6.6,1692,43928932,92
20000000,26.21425,6.4,497,41627431,115
21000000,4.781538,5.1,76,17762705,104
17000000,10.13559,6.7,189,14899417,98
21000000,5.815881,5.8,65,17600000,120
21000000,8.982335,6.5,52,10011050,117
30000000,33.649652,6.6,840,0,127
0,2.636193,5.5,14,0,102
21000000,13.847872,6.3,276,970816,91
35000000,4.189378,5.9,41,69701637,114
15000000,21.928025,6.7,475,2856712,97
18000000,68.159596,7.7,3854,389925971,115
18000000,81.487685,6.3,2395,358991681,120
20000000,52.456505,7.2,1098,303788635,135
38000000,9.662715,5,150,29907685,90
20000000,25.28436,6.1,613,299965036,100
20000000,8.351385,5.4,183,132675402,105
19000000,18.174804,8.1,4443,272742922,119
20000000,21.815122,6.5,728,121697323,94
20000000,20.99174,6.4,428,117224271,94
20000000,19.636044,5.9,406,187884007,116
20000000,12.25264,4.9,209,149281606,91
13000000,49.975409,7.4,3092,318000141,112
32000000,13.590677,5.2,221,97918663,95
20000000,21.657563,5,500,100525432,97
35000000,43.057323,6.7,1414,131282949,108
18000000,16.470895,5.4,442,122195920,101
37000000,28.703007,6.3,679,113086475,109
20000000,40.903931,6.7,934,177243185,115
20000000,22.001408,6.7,383,0,117
0,23.139971,6.9,923,0,107
20000000,95.9229,7.9,3674,187000000,134
20000000,4.748929,6.2,116,57588485,118
20000000,2.986286,6.1,29,60072596,121
20000000,47.51363,7.5,3601,53000000,105
20000000,53.161905,7.6,2562,207945075,110
0,7.050951,5.9,52,0,114
1800000,15.978136,7.4,422,41158757,104
20000000,42.512296,6.3,1252,183936074,100
20000000,10.098722,3.6,222,48548426,83
20000000,15.341196,6.1,290,109862682,72
20000000,29.023184,7.4,817,66787908,127
20000000,19.819893,5.6,269,135680000,72
20000000,11.62423,4.6,191,67192859,89
20000000,22.049787,5.8,381,84146832,96
30000000,9.829859,6.3,143,45554533,77
20000000,29.295801,6.7,1261,41596251,123
20000000,14.136476,6.8,276,43967255,111
20000000,6.064638,3.2,326,86865564,86
20000000,41.503588,7.8,2686,88346473,128
20000000,20.495749,5.9,292,27640028,110
20000000,13.906944,5.2,283,39143839,102
20000000,2.003047,6,24,37672350,124
0,11.349664,5.9,308,0,98
20000000,11.203335,5.8,129,41237648,115
20000000,8.265317,6.1,131,35841901,98
20000000,18.632156,5.8,481,65464324,104
20000000,6.92592,7,114,60000000,127
20000000,17.165039,4.2,315,80547866,82
25000000,25.785925,6.9,1055,135330182,143
19800000,20.311684,6.5,505,41296320,103
20000000,20.975165,7,435,50907234,104
32000000,26.509175,6.6,660,50907422,98
20000000,26.497025,5.3,465,47241945,92
0,14.211699,6.4,194,0,124
20000000,36.819044,4.6,793,78378744,86
20000000,7.902536,6.2,63,31678778,158
20000000,30.909699,7.1,612,54586584,128
20000000,16.663797,5.7,295,46069568,107
35000000,27.724913,5.3,531,68349884,91
19000000,17.971883,6,328,35387212,108
20000000,25.041992,6.3,444,67200000,108
0,7.924428,5.4,167,0,101
20000000,14.857884,6.3,257,45636368,113
30000000,23.982956,7,628,47126295,113
20000000,12.458131,4.7,171,0,87
20000000,3.996392,5.8,63,0,101
20000000,30.387754,6.6,697,64822796,112
20000000,56.481487,7.9,3652,72258126,108
20000000,19.962713,6,368,32005248,105
20000000,18.666876,6.3,363,65569869,109
20000000,55.964605,6.7,1778,46089287,109
0,5.0348,5.8,143,0,99
20000000,28.019226,6,634,51416464,98
20000000,16.176976,5.9,525,49779728,104
20000000,17.237143,6,593,17425000,109
9000000,4.34503,5.3,155,27105095,100
0,11.360997,6.5,119,0,119
20000000,12.300789,5.3,124,39300000,88
20000000,15.804814,5.2,288,37597471,97
0,9.750557,6.3,148,0,105
40000000,4.100942,5.1,44,28972508,89
20000000,12.309715,6.7,175,21284514,106
20000000,62.933899,7.1,2181,83707310,96
20000000,16.074397,6.3,299,20211394,115
20000000,17.016284,5.8,255,0,108
806948,93.067866,8.2,2320,32000000,109
20000000,17.145287,5.4,220,36620508,101
20000000,27.256849,6.7,542,34077920,103
20000000,7.878177,5.6,130,0,113
20000000,0.173964,4.9,7,2297493,98
20000000,14.370111,6.8,260,18432000,121
20000000,11.090254,6.5,52,18253415,114
20000000,20.82778,7.1,334,22222308,124
15000000,43.644978,7.8,3045,56255142,148
20000000,8.244324,5.6,111,17807569,100
20000000,23.292761,5,432,52302796,94
19000000,64.181668,6.9,1603,25836616,108
0,9.03154,6.4,88,0,68
0,4.031585,6.3,39,17519169,103
20000000,13.658985,7.2,831,100914445,99
35000000,6.908351,4.3,20,0,88
20000000,10.446722,7.3,394,73276047,128
20000000,32.243357,7.2,918,60427839,124
20000000,9.149089,5.8,52,16605763,84
20000000,5.596835,5.3,83,17432163,101
0,5.214408,5,120,0,98
20000000,10.50098,7,167,17436509,120
20000000,3.011205,6.5,41,15473333,199
19500000,15.012237,6.2,336,34854990,111
25000000,16.238961,3,240,14109284,87
20000000,15.21229,5.5,208,22942221,88
20000000,6.397042,6.5,125,13801755,97
20000000,19.220789,6.2,671,30426096,106
20000000,35.232278,5.8,715,32204030,95
40000000,9.842771,4.8,139,0,99
20000000,35.542809,5.9,861,34560577,96
0,7.829295,7,130,0,98
20000000,3.476925,6.1,12,13391174,123
30000000,5.133744,6.4,81,27674124,101
20000000,14.031377,6,289,12482775,101
20000000,17.227376,6.1,139,12398628,96
0,17.98817,6.4,286,0,102
20000000,15.66135,5.7,220,17280326,108
20000000,19.705311,6.7,641,24145613,116
0,2.645722,4.5,48,0,93
0,17.662683,6.2,424,0,102
0,2.894154,6.4,62,0,103
20000000,29.371987,5.6,797,12639297,115
20000000,11.352693,7.3,187,10686841,96
20000000,7.553773,5.4,62,0,98
20000000,30.477114,6.3,950,36606743,100
20000000,9.927018,5.6,105,0,106
20000000,12.379781,6.5,147,0,101
20000000,12.643703,6.5,297,16974459,105
21000000,15.440465,6.5,284,0,99
0,5.886228,1.9,35,9109322,88
0,6.925645,5.4,133,12382362,83
20000000,9.36146,4.7,78,10337477,84
20000000,6.102663,6.4,24,11341016,98
8000000,0.709143,6.5,15,20000000,149
20000000,45.742217,6.5,833,11110975,148
0,1.682839,3.2,18,0,85
20000000,8.237336,5.9,88,16549477,110
20000000,2.605374,4.1,20,7000000,83
12000000,29.072964,5.3,631,15008161,107
22000000,1.322528,5.8,82,0,100
0,4.961306,4.7,69,6575282,87
0,8.628519,6.7,41,0,160
20000000,12.232048,7,185,6420319,106
15000000,27.133277,6.2,571,27462041,99
8700000,26.093043,6.8,532,7659918,100
0,13.621201,7,216,0,117
20000000,9.292987,3.1,173,10442808,96
20000000,7.716606,5.4,126,5210988,111
20000000,7.698075,5.9,179,0,100
20000000,37.629309,6.5,546,12007070,125
0,2.405911,6.3,26,0,114
0,3.350297,6.3,59,0,119
20000000,13.032308,6.6,195,4001121,135
20000000,15.131867,4.8,271,16863583,93
20000000,10.218307,6.8,203,5530764,114
21000000,12.761176,7.4,278,0,124
26500000,60.732738,8.2,1983,159375308,134
0,0.49446,5.7,20,0,114
0,6.574285,4.9,9,0,124
2000000,14.617944,7.1,218,5048693,104
20000000,3.102987,6.8,36,0,118
20000000,5.65327,3.3,12,1675706,84
20000000,44.566609,6.9,1552,5359645,107
40000000,8.978408,6.5,52,7400000,125
0,10.150993,6,97,0,115
0,0.28576,2.2,8,0,88
10000000,11.267676,5.4,156,3727746,122
20000000,9.129808,6.4,102,0,126
0,2.013405,5.8,14,0,101
0,20.086645,5.9,286,0,101
20000000,3.581906,6.2,33,305070,107
0,12.373248,6.1,107,47301471,86
0,12.283025,5.8,221,0,118
20000000,10.617236,4.5,139,4634062,107
20000000,6.377308,5.5,48,0,100
20000000,3.620537,6,31,346594,110
0,27.215666,5.3,585,17671101,106
0,4.127155,6.6,35,0,102
20000000,13.118983,6.3,130,0,95
20000000,14.182301,5.3,68,0,83
0,0.416179,5,3,0,170
0,0.485405,0.5,1,0,98
20000000,7.444189,6.1,109,0,105
20000000,33.625477,5.4,404,0,96
27220000,28.060472,6.1,465,5496951,105
19400000,20.746932,7.1,312,0,125
27000000,7.727035,7.1,157,0,150
22000000,45.707835,7.6,1046,424208848,181
20000000,28.497242,5.4,1584,216197492,92
19000000,11.47316,6.7,141,110879513,113
19000000,25.28132,6.1,713,70067909,95
14000000,45.99611,7,1476,173046663,111
0,20.392858,5.4,440,0,91
19000000,78.699993,8.1,3757,44017374,144
19000000,76.603233,8,6079,381109762,116
19000000,13.664614,5.5,209,40846082,93
0,2.242809,6,40,0,113
27000000,1.224105,3.9,8,0,90
19000000,27.494037,5.9,583,49830607,101
18000000,18.47518,5.3,404,101564935,95
19100000,10.559414,6.5,208,5728213,109
0,1.916351,4.6,8,0,85
20000000,28.867568,6.2,633,54956140,101
15000000,118.968562,8.3,3840,274925095,125
0,3.376967,5.9,43,0,110
25000000,7.436491,6.5,108,8613462,132
0,57.84156,7.4,1486,76586316,131
19000000,17.952817,6,342,18755936,109
19000000,21.959742,6.4,465,29922472,100
19000000,4.229942,6,33,4750000,188
19000000,11.766564,6.2,208,6928068,97
0,2.366251,5.8,40,5310554,121
19000000,0.068228,5.6,5,2119994,93
18000000,5.380733,6.1,12,0,116
0,5.625989,6.8,69,0,110
19000000,30.205943,6,588,108047131,90
19000000,26.441669,7.3,638,32801173,114
15000000,15.262492,6,381,46770602,93
0,1.583918,5.8,11,0,107
18500000,44.511363,7.2,1301,10680275,118
18500000,16.665841,6,518,31912793,100
18000000,36.471231,6.2,2713,268157400,96
23000000,85.30318,6.6,2472,351583407,101
18000000,20.716023,6.9,993,151668774,104
18000000,29.487784,6.5,1579,261572744,82
18000000,25.43954,6.1,882,141774679,96
18000000,15.314027,6.4,434,87000000,105
19000000,32.602868,6.3,659,144216468,122
17000000,9.832326,5.5,308,65535067,88
16000000,33.452469,3.7,392,19682924,110
0,14.190837,6.2,249,0,103
18000000,6.501815,5.6,74,65070412,106
23000000,26.58873,6.5,656,76488889,91
16500000,36.15716,6.5,1013,67683989,94
18000000,16.027955,5.5,322,88923251,94
21000000,14.329891,6.3,238,72417394,99
18000000,50.009408,7.3,2093,98235548,107
18000000,31.82675,7.8,1076,51973029,160
0,9.642041,4.8,167,14796236,88
17000000,36.423717,6.9,2320,129042871,97
0,12.309718,6.4,172,0,113
19800000,11.693272,6.8,246,87754044,137
18000000,12.243887,5.9,136,41382841,103
18000000,89.811154,7.4,4535,103215094,119
18000000,34.694216,7,1098,99206215,98
15000000,17.50138,6.9,367,76286096,111
18000000,18.492655,6,303,62646763,94
18000000,11.238522,4.9,147,0,81
1000000,14.518598,6.4,311,21378361,89
18000000,19.234672,6.9,342,47088990,106
18000000,4.504377,6.7,72,24911670,121
0,10.529143,5.6,225,24007324,86
18000000,18.379124,5.8,383,100000000,103
18000000,35.524457,7.7,938,23000000,129
18000000,13.472365,5.6,180,36133014,109
18000000,8.321586,6.7,167,0,109
0,7.668063,5.5,135,0,107
18000000,52.464877,7,2606,35692920,94
0,11.423533,6.4,155,0,94
18000000,6.961736,6.8,90,17200925,115
17000000,9.191187,5.4,167,24000000,107
18000000,4.492859,4.9,76,16702864,92
18000000,5.706767,7.2,120,0,125
30000000,53.670525,6.8,1573,34441873,122
18000000,14.15192,5.1,197,0,102
18000000,13.462544,5.9,319,0,87
18000000,11.725805,3.7,14,2945600,98
21000000,7.047975,6.2,92,28008462,109
18000000,13.628601,7.3,236,12000000,108
18000000,16.520516,4.9,246,10501938,90
18000000,14.916264,6.9,176,8038061,112
18000000,9.633711,5.7,164,25312387,94
0,3.455018,5.6,56,0,105
0,1.946634,6.4,23,0,104
17000000,12.313143,5.8,177,6735922,117
18000000,3.258422,6.5,67,14110013,108
0,3.659292,6.7,55,0,112
18000000,24.548633,7.3,630,5887457,127
18000000,17.683563,6.7,299,20275812,111
18000000,10.1449,6.5,158,26527510,120
18000000,31.887978,6.9,836,25739015,114
0,1.110179,3.5,15,0,99
0,9.814785,7.3,117,0,242
25000000,1.876811,6.8,28,20719451,117
18000000,32.717853,6.2,694,6212282,112
0,8.945081,6.2,149,0,108
18000000,13.916583,6.7,273,22309223,116
15238800,17.94739,7.2,255,0,144
0,2.525569,5.3,11,0,90
2700000,10.47644,5.9,108,3500000,93
18000000,10.991281,7,104,676698,103
18000000,7.871686,6.7,83,7972967,93
18000000,6.333869,4.4,60,382174,98
18000000,1.138383,6.7,50,871279,338
18000000,8.266124,5.6,20,0,114
0,0.910529,9.3,2,0,121
3500000,18.025206,6.9,270,34000000,96
18000000,10.144222,4.5,179,0,92
18000000,9.244181,6.7,77,1831348,105
17900000,12.752463,5,206,6948633,89
14000000,22.748174,6,376,13551174,119
20000000,33.436092,7,2100,121463226,113
0,3.107371,6.4,52,90508336,103
18000000,7.922639,5.7,82,0,90
23000000,28.973074,6.5,640,150816700,98
15000000,23.980329,5.9,479,51053787,80
17500000,28.60542,7.5,793,38000000,121
24000000,42.669304,5.9,966,99965753,89
17500000,7.180403,5.8,16,7018189,93
18000000,21.638673,4.6,218,266586800,93
0,2.64486,5.4,18,0,116
0,25.881355,7.4,1660,0,101
18500000,67.66094,7.7,3220,183316455,137
17000000,20.786616,7.4,352,72070731,170
17000000,27.654472,5.6,687,125586134,100
17000000,70.668923,6.4,1219,136621271,104
16000000,23.425431,6.9,478,109502303,126
17500000,14.304444,5.8,172,19179969,110
300000,30.301307,7.4,1035,70000000,91
17000000,3.56033,4.7,30,0,87
17000000,7.210095,6.7,110,71625195,123
17000000,23.491962,6.4,534,57103895,109
20000000,36.133536,5.8,730,136150434,90
17000000,14.18136,5.2,297,0,94
17000000,12.709227,5.9,198,30331165,81
17000000,24.054062,6,849,43165571,86
15000000,35.107857,6.1,705,69623713,107
0,10.149569,5.1,64,0,98
0,14.023082,7.4,213,45710059,128
0,9.054803,5.6,54,0,99
20000000,5.422285,6,32,21170563,105
17000000,32.746486,7.3,2247,115350426,112
34000000,3.960098,4.8,63,19693891,108
0,10.178917,6.9,187,0,121
17000000,4.544216,4.6,74,0,89
0,2.184708,3.3,17,0,89
0,3.09159,6.3,14,0,73
17000000,18.790102,6.2,293,29536299,133
17000000,3.321095,6.3,36,10000000,154
17000000,33.912116,6.4,1723,97542952,91
17000000,5.787891,5.6,101,20455276,95
17000000,7.864011,4.9,95,7314027,107
17000000,17.062117,4.1,318,19300000,90
0,1.782666,3,6,0,94
17000000,19.311572,7,331,9500000,122
0,2.897449,5.5,19,0,120
17000000,0.138564,2.9,15,0,97
40000000,36.960953,7.1,1615,86915017,110
17000000,1.15641,5.6,19,2000000,102
17000000,9.583578,6.8,59,1569918,98
17000000,25.112567,6.1,271,3758328,120
17000000,9.349386,5.2,153,374743,144
15000000,8.884405,6.5,129,0,80
17000000,2.215261,5,27,8720000,91
17000000,6.385234,4.5,140,9627492,82
16500000,20.935169,7,428,0,102
16800000,4.358255,5.8,73,2281089,122
15000000,24.898687,7,546,43848069,126
16500000,20.898711,7.2,352,135000000,136
16500000,18.236284,6.9,317,37311672,120
16500000,10.74648,6,236,13620075,108
16500000,12.102725,7,199,16942795,126
16400000,55.458584,8.1,2705,235860116,129
16000000,35.777067,6.5,1859,247275374,107
16000000,18.430419,7.3,950,92823546,96
16000000,7.980632,7.4,131,53977250,129
16000000,14.759948,5.9,542,119754278,93
0,9.229999,6,122,0,106
15000000,29.943316,7.3,1049,133432856,100
16000000,15.788784,4.8,365,76514050,87
16000000,41.083914,7.6,1662,68263166,94
16000000,21.380635,5.9,402,0,91
18500000,1.884558,6.4,30,6490401,120
0,4.382761,3.7,78,0,80
19000000,90.809408,7.6,3041,83258226,118
0,6.579017,4.8,44,0,94
16000000,7.854989,7.4,55,29381649,130
16000000,11.807269,5.3,224,40492759,91
17700000,15.976335,5.5,242,30987695,91
15000000,10.484642,5.3,215,30102717,110
12000000,38.623178,7.4,2199,80573774,121
16000000,8.8321,4.6,96,50007546,114
15000000,32.758254,6.7,1020,96408652,96
25000000,6.091033,6.4,76,0,139
16000000,9.119797,5.4,103,20627372,94
0,9.423866,7.2,108,0,109
16000000,32.257414,5.3,837,31556061,100
16000000,3.021835,5.4,43,15427192,96
16000000,7.612849,7,127,0,90
20000000,36.764666,6.9,948,0,113
0,3.199784,5.7,42,0,99
20000000,9.455596,5.3,131,13854000,108
26000000,44.301745,7.6,988,206678440,125
16000000,19.890428,6.8,378,18564088,100
16000000,0.830596,4.6,10,12,97
0,2.637355,5.1,36,0,107
0,2.25453,5.5,34,0,112
16000000,8.711782,6.4,113,0,112
6500000,5.700333,6.7,100,4217115,95
16000000,29.253833,6.8,624,5900000,116
16000000,8.842869,6.7,90,2849142,113
16000000,2.848727,4.3,48,1686429,97
16000000,13.832464,6.2,250,5867686,117
0,4.488547,6.9,21,0,135
20000000,38.802415,6.5,956,24261569,101
16000000,9.400404,4.7,108,14822346,86
11000000,18.923181,6.8,615,53191886,106
0,2.397987,6.3,29,0,96
13000000,20.39955,7.2,387,754249,161
16000000,7.251897,4.8,91,0,93
16000000,43.217089,7.7,1717,47801389,93
16000000,14.529496,6.7,172,0,110
16000000,20.59148,6.4,258,3442853,122
15600000,2.244947,4.2,20,0,91
0,1.326264,5.7,16,0,115
0,0.212108,5.3,3,0,99
15500000,6.630856,5.5,16,1237615,93
15300000,18.20957,6.2,283,0,94
15500000,17.327279,6.3,317,0,95
15000000,29.843818,6.8,961,316360478,105
18000000,2.186927,7.1,2414,476684675,103
0,12.335827,5.8,253,0,102
21000000,20.818567,6.9,421,177200000,116
15000000,58.900647,6.7,1698,356830601,110
17000000,45.742254,7.2,927,213525736,120
15000000,80.878605,7.9,3313,356296601,122
15000000,54.053576,7.6,2752,414211549,118
15000000,17.638286,5.7,559,216614388,107
15000000,3.803495,6.4,52,317000,102
15000000,17.571533,7.7,338,146292009,154
16000000,4.628525,6.5,48,11301649,120
14000000,145.364591,8,5723,233555708,113
0,12.18838,6,102,0,109
15000000,3.826685,7.2,67,67182787,125
15000000,21.095489,5.9,355,75700498,92
15000000,47.455148,6,1401,146497771,100
15000000,22.838834,7.1,410,61399552,98
15000000,27.165222,6,680,151831537,92
15000000,19.113278,6.8,338,123384128,103
15000000,58.553213,7.1,1444,73326666,92
15000000,2.005111,6.1,33,55184721,113
18000000,16.418639,7,215,0,115
17000000,43.675191,6.1,1206,127730736,95
15000000,4.688212,5.4,268,66966987,87
15000000,9.125594,5.6,197,52970014,88
15000000,19.786392,7.8,921,50000000,183
15000000,13.581966,6.7,270,64256513,97
17000000,11.927667,5.7,280,55534455,94
35000000,30.556135,5.8,1138,42930462,112
15000000,31.565117,5.9,584,61548707,98
15000000,21.535126,6.2,492,40283321,104
0,7.921311,6.9,72,0,118
15000000,19.284129,6.6,382,44862187,104
16000000,23.423082,5.5,431,66468332,89
7000000,49.517264,7.2,1170,48126384,109
15000000,11.375032,5.8,156,35007180,106
15000000,61.182331,7.8,3311,123726688,123
0,7.314796,4.7,77,0,86
15000000,6.857923,6.9,155,33771174,120
15000000,41.286336,7.8,851,69995385,216
15000000,12.929525,5.1,267,39421467,105
15000000,42.952942,7,951,52501541,115
15000000,19.760383,6.2,440,32721635,110
15000000,10.194097,6.2,230,47175038,88
13000000,11.045593,4.5,228,37664855,94
16000000,44.533612,7.6,1486,30857814,98
15000000,10.84158,6.9,151,30226144,126
15000000,49.294864,7.4,3725,78054825,100
15000000,7.424798,5.1,221,29331068,89
15000000,5.164281,5.6,72,46905889,111
15000000,34.759855,6.5,1197,64238440,100
15000000,7.297757,6.3,130,30127963,115
14000000,3.334804,6.1,61,32645546,106
20000000,2.027393,7.4,88,27728118,124
0,13.817269,6.9,275,28084357,107
15000000,13.237835,4.7,295,40105542,99
0,3.890223,4.3,212,0,90
15000000,19.517239,6.3,380,24769466,101
15000000,30.669913,7.3,1105,85306374,124
0,9.681147,6.1,245,0,103
11500000,15.355589,7.5,202,23237911,134
15000000,19.85579,7.5,796,43101594,155
0,11.689337,5.5,119,0,94
15000000,3.043589,6.1,52,21000000,95
15000000,17.141376,5.2,351,0,89
14000000,8.885017,4.4,100,38574362,97
0,4.115398,6.4,128,0,90
20000000,7.679336,5,163,22165608,92
15000000,18.268009,6,421,20566327,94
15000000,7.809701,5.9,80,20529194,117
15000000,9.378688,5.5,104,17507368,84
15000000,35.395129,6.8,1653,35485608,140
15000000,45.317278,6,639,32556119,108
15000000,4.302941,5.3,42,0,109
15000000,47.006162,7.2,1840,42000000,131
15000000,11.379652,5.9,173,17080167,114
15000000,24.612603,5.8,742,37930465,97
15000000,26.708193,6.5,541,31554855,121
0,8.710294,4.6,115,0,87
0,1.800119,5.9,25,0,85
15000000,0.335195,6.7,10,22730842,85
25000000,11.782725,4.4,104,15843608,87
0,2.711955,5.1,17,0,121
15000000,16.629173,7,978,59389433,107
15000000,20.05902,6.7,357,16633035,111
15000000,8.113634,5.9,97,12000000,92
0,9.87419,6.4,126,0,97
0,2.857936,5.3,31,0,97
20000000,3.138118,6.3,32,0,125
15000000,6.684096,6.2,64,0,124
0,0.722911,2.9,8,0,76
15000000,17.672021,5.2,358,15608545,96
15000000,3.033471,4.8,32,10443316,93
0,3.313257,5.4,48,0,96
15000000,41.089863,7.5,861,0,132
15000000,10.9071,6,211,14867514,103
15000000,49.230089,7.8,2926,46189568,117
15000000,11.429607,6.6,243,10903846,116
15000000,6.373316,6.5,85,9237470,118
16000000,9.717392,6.7,95,18928871,100
15000000,8.074807,5,37,9902115,94
20000000,7.034752,4.7,146,8586376,94
0,7.250379,6.7,127,0,97
0,0.116873,4.7,3,0,98
0,7.712206,5.5,44,0,91
15000000,25.329493,7.4,1388,34533783,107
15,5.112809,5.6,26,0,95
15000000,13.832376,5.6,156,8762890,102
15000000,7.446069,5,100,6405245,89
15000000,13.568302,6,243,8138788,106
15000000,21.857387,6.8,350,35097815,92
15000000,0.249245,4.7,15,5217498,105
15000000,12.163832,7,177,12036149,121
0,8.962245,6,90,0,120
15000000,32.690038,7.2,886,15785148,103
25000000,8.583217,6.1,182,4152230,92
15000000,31.60985,7.6,1477,20117339,147
0,12.295216,5.4,87,0,98
22000000,12.4654,5.8,251,0,98
15000000,30.983397,6.8,737,9455232,104
0,1.485324,7,12,0,276
15000000,11.428903,6.5,195,5926410,111
15000000,5.484679,4.8,27,0,98
0,5.770246,6.5,12,0,111
15000000,15.175289,6.3,545,7938872,112
0,2.414721,5.5,31,0,100
0,0.470645,6.6,23,0,116
92620000,32.351527,8,657,650422,153
12000000,17.493735,6.5,565,9584131,84
8000000,6.932221,6.7,85,529766,116
15000000,8.142166,6.6,157,632542,105
15000000,6.329672,6.5,93,0,98
0,7.744166,7.4,100,0,105
8500000,9.029489,6,152,8936663,98
12000000,22.708647,5.9,386,6814789,97
15000000,2.609057,5,22,76382,93
15000000,19.913961,6,290,3533227,98
15000000,1.897761,5.2,5,0,107
15000000,7.701186,4.8,92,0,90
15000000,1.833058,6.1,7,23000,99
15000000,12.185204,5.7,41,20380,93
0,2.500218,5.6,31,0,141
20000000,6.459787,5.8,72,27187375,85
7000000,49.808505,5.6,670,0,110
0,4.901936,4.8,36,0,105
15000000,0.738646,7.3,12,0,
15000000,5.294319,6.7,65,0,119
0,0.165367,4.5,2,0,124
14600000,52.744331,7.4,2301,70906973,101
14800000,29.660993,6.3,706,122513057,115
14500000,41.493042,6.7,1374,147298761,120
10000000,10.072199,7.2,196,17511906,111
14500000,4.389363,5.8,9,0,98
14000000,37.380435,7.7,1113,159157447,131
14200000,7.05145,6.9,78,674918,139
15000000,59.258969,7.6,2827,377910544,120
14000000,16.742972,6.6,291,320145693,119
14000000,45.473484,7,1746,463000000,119
0,15.474831,5.5,303,239606210,110
0,4.289676,5,10,0,101
14000000,25.949277,6.7,395,161001698,145
14000000,22.409117,6.8,491,154864401,98
15000000,13.706357,5.3,299,100734718,101
13000000,6.92205,6.1,88,75511123,114
14000000,27.17347,6.6,507,185438673,125
14000000,12.159009,5.6,290,72527595,99
0,4.448494,6.2,45,0,111
14000000,13.13724,6.5,135,34793160,107
0,4.04701,5.1,83,0,81
13000000,23.3784,6.2,527,114956699,105
0,1.446172,6.4,22,0,82
14000000,3.650857,6.9,47,27515786,109
14000000,5.102258,5.8,48,25482931,95
14000000,6.772615,4.5,111,19800000,100
14000000,11.543363,4.5,133,30749142,118
0,7.436315,5.3,142,0,83
14000000,14.813614,4.4,180,0,83
14000000,20.792603,6.2,351,22852638,98
14000000,6.733485,5.7,39,21409028,103
0,7.708227,5.6,49,0,96
12000000,2.238646,5.8,32,21001563,117
0,7.866961,5.5,124,0,92
0,3.876242,6.1,67,0,155
0,1.89218,6.7,31,0,115
11000000,4.536745,5,55,13196245,90
11000000,11.220643,4.5,291,16951798,91
0,11.706309,6.4,119,0,120
14000000,4.66723,5.3,73,10424470,86
14000000,7.487843,5.5,134,11417362,87
14000000,13.65494,7.4,283,19777647,112
26000000,11.942862,6.9,240,14821658,136
14000000,5.833687,5.5,68,5108820,90
14000000,6.370267,6.2,21,0,107
0,4.052219,6.4,25,4291965,101
0,3.231848,4.4,49,0,84
14000000,0.900442,5.2,10,2474000,139
0,8.387573,6.3,108,0,93
0,0.633004,5.8,1,0,127
0,9.242554,6.3,204,5405500,150
0,1.866443,5.8,22,0,104
0,5.930533,7.1,75,0,132
12000000,4.930129,6.7,57,0,117
0,8.747922,6.3,55,0,113
14000000,4.898424,6.1,86,46495,149
108,7.410523,4,97,0,90
