Cust ID,Name,Street1,Street2,Street3,Street4,City,State,Zip Code,Country,Phone#,Contact ID,Contact Type,Contact Name,Contact Title,Contact Phone,Ext,Contact Fax,Contact Email,Setup Date
PHY,"Phytogenx, Inc",35 Thousand Oaks Blvd,,,,Morgantown,PA,19543,USA,610-286-0111,539,COFA,,,,,,rachel@phytogenx.com,
PHY,"Phytogenx, Inc",35 Thousand Oaks Blvd,,,,Morgantown,PA,19543,USA,610-286-0111,540,COFA,,,,,,Daisy@Phytogenx.com,
PHY,"Phytogenx, Inc",35 Thousand Oaks Blvd,,,,Morgantown,PA,19543,USA,610-286-0111,541,COFA,,,,,,erika@phytogenx.com,
PNK,Pink Stork,30 Iroquois Ave.,Unit A,,,Saint Augustine,FL,32084,USA,(904) 315-2041,1067,CofA,Thomas Upchurch,COO,(904) 669-3795,,,Thomas@pinkstork.com,1/15/2021
PNK,Pink Stork,30 Iroquois Ave.,Unit A,,,Saint Augustine,FL,32084,USA,(904) 315-2041,1068,CofA,William Upchurch,Operation Director,(904) 315-2041,,,William@pinkstork.com,1/15/2021
PLXW,Plexus Worldwide,8465 N 90th Street,Suite 2,,,Scottsdale,AZ,85258,USA,480-998-3490,271,CofA,David Manley,,480-550-0808,,,david.manley@plexusworldwide.com,10/15/2019
PLXW,Plexus Worldwide,8465 N 90th Street,Suite 2,,,Scottsdale,AZ,85258,USA,480-998-3490,732,CofA,,,,,,Rana.Nasif@plexusworldwide.com,3/12/2020
PLXW,Plexus Worldwide,8465 N 90th Street,Suite 2,,,Scottsdale,AZ,85258,USA,480-998-3490,733,CofA,,,,,,labresults@plexusworldwide.com,3/12/2020
PRC,PRC Inc,10093 S Prosperity Road,,,,West Jordan,UT,84081,USA,801-793-7737,542,COFA,,,,,,patrick@prccopack.com,
PRC,PRC Inc,10093 S Prosperity Road,,,,West Jordan,UT,84081,USA,801-793-7737,543,COFA,,,,,,amy@prccopack.com,
PPK,Price Parkinson & Kerr PLLC,5742 West Harold Gatty Drive,,,,Salt Lake City,UT,84116,,801-530-2900,544,COFA,,,,,,jasonkerr@ppktrial.com,
PPK,Price Parkinson & Kerr PLLC,5742 West Harold Gatty Drive,,,,Salt Lake City,UT,84116,,801-530-2900,545,COFA,,,,,,davidparkinson@ppktrial.com,
PRM,Primaforce,PO Box 297,,,,Graham,NC,27253,USA,,546,COFA,,,,,,dherber@disruptive-enterprises.com,
PSE,Prinova Solutions Europe Ltd,"Nutriblend House, Mills Road",Priory Park,,,Aylesford,UK,ME20 7PP,UK,,757,CofA,Rebecca Adams,Quality,,,,rebecca.adams@prinovasolutions.com,4/16/2020
PSE,Prinova Solutions Europe Ltd,"Nutriblend House, Mills Road",Priory Park,,,Aylesford,UK,ME20 7PP,UK,,768,CofA,,,,,,laura.pring@prinovasolutions.com,4/27/2020
PSE,Prinova Solutions Europe Ltd,"Nutriblend House, Mills Road",Priory Park,,,Aylesford,UK,ME20 7PP,UK,,769,CofA,,,,,,aylesforduk-quality@prinovasolutions.com,4/27/2020
PRF,Pro Form Laboratories,5001 Industrial Way,,,,Benicia,CA,94510,USA,707.752.9010,547,COFA,,,,,,Swu@proformlabs.com,
PRF,Pro Form Laboratories,5001 Industrial Way,,,,Benicia,CA,94510,USA,707.752.9010,548,COFA,,,,,,labCOA@proformlabs.com,
PCL,Procaps Laboratories,430 Parkson Road,,,,Henderson,NV,89011,USA,702-564-9000,665,CofA,,,,,,tcarranza@procapslabs.com,11/26/2019
PCL,Procaps Laboratories,430 Parkson Road,,,,Henderson,NV,89011,USA,702-564-9000,1283,CofA,Alicia Withers,,,,,awithers@procapslabs.com,4/13/2021
PGX,PROGENEX,41 East 400 North,#236,,,Logan,UT,84321,USA,,650,CofA,Ryan Page,CEO,801-200-0684,,,ryan@progenexusa.com,11/11/2019
PRS,ProSupps USA LLC,7460 Warren Parkway,,,,Frisco,TX,75034,USA,214-575-7301,1172,CofA,Ashley Leija,,(469) 250-9315,,,ALeija@prosupps.com,3/3/2021
PRS,ProSupps USA LLC,7460 Warren Parkway,,,,Frisco,TX,75034,USA,214-575-7301,1173,CofA,Jennifer Flores,,,,,JFlores@prosupps.com,3/3/2021
PTL,ProTec Laboratory,4300 7M2225,,,,Quitman,TX,75783,USA,903-878-7513,550,COFA,,,,,,deborahw@proteclab.com,
PTL,ProTec Laboratory,4300 7M2225,,,,Quitman,TX,75783,USA,903-878-7513,551,COFA,,,,,,alexj@proteclab.com,
PTL,ProTec Laboratory,4300 7M2225,,,,Quitman,TX,75783,USA,903-878-7513,552,COFA,,,,,,tarak@proteclab.com,
PTL,ProTec Laboratory,4300 7M2225,,,,Quitman,TX,75783,USA,903-878-7513,553,COFA,,,,,,mikea@proteclab.com,
PTL,ProTec Laboratory,4300 7M2225,,,,Quitman,TX,75783,USA,903-878-7513,554,COFA,,,,,,kimg@proteclab.com,
PRR,Protein Research,1852 Rutan Drive,,,,Livermore,CA,94551,,925-243-6300,924,CofA,Uma Bommareddy,,,,,ubommareddy@proteinresearch.com,9/1/2020
PRR,Protein Research,1852 Rutan Drive,,,,Livermore,CA,94551,,925-243-6300,556,CofA,,,,,,selliott@proteinresearch.com,
PRR,Protein Research,1852 Rutan Drive,,,,Livermore,CA,94551,,925-243-6300,1151,CofA,Wesley Richardson,,,,,wrichardson@proteinresearch.com,2/24/2021
PRR,Protein Research,1852 Rutan Drive,,,,Livermore,CA,94551,,925-243-6300,1215,CofA,Priya Elangovan,,,,,pelangovan@proteinresearch.com,3/17/2021
PRR,Protein Research,1852 Rutan Drive,,,,Livermore,CA,94551,,925-243-6300,1216,CofA,Silvia Becerra,,,,,sbecerra@proteinresearch.com,3/17/2021
PRR,Protein Research,1852 Rutan Drive,,,,Livermore,CA,94551,,925-243-6300,845,CofA,Jenna Turley,,,,,jturley@proteinresearch.com,7/20/2020
PRR,Protein Research,1852 Rutan Drive,,,,Livermore,CA,94551,,925-243-6300,1289,CofA,Reid Jones,,,,,rjones@proteinresearch.com,4/19/2021
PRRD,Protein Research (R&D),1852 Rutan Drive,,,,Livermore,CA,94551,USA,(925) 243-6300,842,CofA,Venkata Pamu,,,,,vpamu@Proteinresearch.com,7/20/2020
PRRD,Protein Research (R&D),1852 Rutan Drive,,,,Livermore,CA,94551,USA,(925) 243-6300,843,CofA,Jen Fabro,,,,,Jfabro@proteinresearch.com,7/20/2020
PRRD,Protein Research (R&D),1852 Rutan Drive,,,,Livermore,CA,94551,USA,(925) 243-6300,844,CofA,Alona Cohn-Kinzer,,,,,acohn-kinzer@proteinresearch.com,7/20/2020
PRRD,Protein Research (R&D),1852 Rutan Drive,,,,Livermore,CA,94551,USA,(925) 243-6300,845,CofA,Jenna Turley,,,,,jturley@proteinresearch.com,7/20/2020
PM,Pure Manufacturing LLC,2642 West 400 North,STE 600,,,Lindon,UT,84042,USA,(801) 362-4214,807,CofA,Blake Heward,Plant Manager,(801) 362-4214,,,blake@puremanufacturing.com,6/15/2020
PM,Pure Manufacturing LLC,2642 West 400 North,STE 600,,,Lindon,UT,84042,USA,(801) 362-4214,808,CofA,David Christensen,Partner,(801) 592-1244,,,dave@puremanufacturing.com,6/15/2020
PM,Pure Manufacturing LLC,2642 West 400 North,STE 600,,,Lindon,UT,84042,USA,(801) 362-4214,961,CofA,Marissa Touchin,,,,,marissa@puremanufacturing.com,10/19/2020
PNSM,"Pure NSM, Inc.","1055 Bay Blvd, Suite G",,,,Chula Vista,CA,91911,,619-409-9077,559,COFA,,,,,,lab@purensm.com,
PNSM,"Pure NSM, Inc.","1055 Bay Blvd, Suite G",,,,Chula Vista,CA,91911,,619-409-9077,560,COFA,,,,,,karem@purensm.com,
PRB,Purple Biosciences LLC,12636 High Bluff Dr.,STE 400,,,San Diego,CA,92130,USA,(858) 349-8733,1210,CofA,Monir Elias,CEO,(858) 349-8733,,,monirelias@gmail.com,3/15/2021
BSCH,"PurpleRock BioSchwartz OpCo, L","11825 High Tech Ave,",STE 200,,,Orlando,FL,32817,USA,,1138,CofA,Tom Jackson,,,,,t.jackson@bioschwartz.com,2/22/2021
BSCH,"PurpleRock BioSchwartz OpCo, L","11825 High Tech Ave,",STE 200,,,Orlando,FL,32817,USA,,1139,CofA,Jem Morales,,,,,jem@bioschwartz.com,2/22/2021
BSCH,"PurpleRock BioSchwartz OpCo, L","11825 High Tech Ave,",STE 200,,,Orlando,FL,32817,USA,,1140,CofA,,AP,,,,accounting@bioschwartz.com,2/22/2021
QNT,Qnet,",Pj8, QI Tower, Block C, 23","section, 8, Jalan Barat,","Seksyen 8 Petaling Jaya, 46050",,Petaling Jaya,SG,46050,Malaysia,,690,CofA,Loo Pei Shean,,125655481,,,peishean.loo@qnet.net,1/8/2020
QBX,Quickbox LLC,11551 E 45th Ave.,Unit C,,,Denver,CO,80239,US,303-757-6500,563,COFA,,,,,,sadele@quick-box.com,
QBX,Quickbox LLC,11551 E 45th Ave.,Unit C,,,Denver,CO,80239,US,303-757-6500,564,COFA,,,,,,jcothran@quickbox.com,
QBX,Quickbox LLC,11551 E 45th Ave.,Unit C,,,Denver,CO,80239,US,303-757-6500,565,COFA,,,,,,cschott@quickbox.com,
QBX,Quickbox LLC,11551 E 45th Ave.,Unit C,,,Denver,CO,80239,US,303-757-6500,566,COFA,,,,,,jhyde@quickbox.com,
QBX,Quickbox LLC,11551 E 45th Ave.,Unit C,,,Denver,CO,80239,US,303-757-6500,567,COFA,,,,,,jmcconnell@quickbox.com,
QBX,Quickbox LLC,11551 E 45th Ave.,Unit C,,,Denver,CO,80239,US,303-757-6500,568,COFA,,,,,,nturner@quickbox.com,
QBX,Quickbox LLC,11551 E 45th Ave.,Unit C,,,Denver,CO,80239,US,303-757-6500,671,CofA,,,,,,kbelmont@quickbox.com,12/2/2019
QCK,Quicksilver Scientific,1960 Cherry St,,,,Louisville,CO,80027,USA,303-531-0861,795,CofA,Selena Martinez,,303-531-0861,151,,selena.martinez@quicksilverscientific.com,6/5/2020
QCK,Quicksilver Scientific,1960 Cherry St,,,,Louisville,CO,80027,USA,303-531-0861,1166,CofA,Ran Shtein,,,,,ran.shtein@quicksilverscientific.com,3/1/2021
QCK,Quicksilver Scientific,1960 Cherry St,,,,Louisville,CO,80027,USA,303-531-0861,1167,CofA,QS Test Results,,,,,qs.testresults@quicksilverscientific.com,3/1/2021
QCK,Quicksilver Scientific,1960 Cherry St,,,,Louisville,CO,80027,USA,303-531-0861,1165,CofA,Maddy Morley,,,,,maddy.morley@quicksilverscientific.com,3/1/2021
RHN,Rapha Health Network Internati,5900 NW 97 Ave,,,,Doral,FL,33178,USA,(786) 317-9371,1306,CofA,Sergio Heredia,,,,,sergioheredia@raphahealth.net,4/21/2021
RBR,RB Manufacturing (R&D),Morris Corporate Center IV,399 Interpace Parkway,PO Box 225,,Parsippany,NJ,07054-0025,United States,801.887.5248,569,COFA,,,,,,Gregory.Gardner@rb.com,
RBR,RB Manufacturing (R&D),Morris Corporate Center IV,399 Interpace Parkway,PO Box 225,,Parsippany,NJ,07054-0025,United States,801.887.5248,570,COFA,,,,,,Saruul.Erdenebaatar@rb.com,
RBR,RB Manufacturing (R&D),Morris Corporate Center IV,399 Interpace Parkway,PO Box 225,,Parsippany,NJ,07054-0025,United States,801.887.5248,571,COFA,,,,,,Felix.Flores@rb.com,
RCR,RCR Supplements LLC,404 Mill Stream Way,,,,Woodstock,GA,30188,USA,(404) 446-5739,1048,CofA,Matt Rycyk,Owner,(404) 446-5739,,,matt@rcrsupplements.com,1/8/2021
RRK,Red Rock Labs,2115 South Wilson Street,,,,Tempe,AZ,85282,USA,(480) 428-7430,529,CofA,,,,,,michaels@redrocklabsaz.com,
RRK,Red Rock Labs,2115 South Wilson Street,,,,Tempe,AZ,85282,USA,(480) 428-7430,530,CofA,,,,,,janetm@redrocklabsaz.com,
RRK,Red Rock Labs,2115 South Wilson Street,,,,Tempe,AZ,85282,USA,(480) 428-7430,532,CofA,,,,,,jesusc@redrocklabsaz.com,
RRK,Red Rock Labs,2115 South Wilson Street,,,,Tempe,AZ,85282,USA,(480) 428-7430,533,CofA,,,,,,brycec@redrocklabsaz.com,
REV,Regio Marmol SA de CV,Domicilio Conocido SN Dinamita,,,,Gomez Palacio,,35100,Mexico,52 (871)751-6024,572,COFA,,,,,,yemmer@soylent.com,
REV,Regio Marmol SA de CV,Domicilio Conocido SN Dinamita,,,,Gomez Palacio,,35100,Mexico,52 (871)751-6024,573,COFA,,,,,,jenn.blaser@soylent.com,
REV,Regio Marmol SA de CV,Domicilio Conocido SN Dinamita,,,,Gomez Palacio,,35100,Mexico,52 (871)751-6024,574,COFA,,,,,,samuel@soylent.com,
REV,Regio Marmol SA de CV,Domicilio Conocido SN Dinamita,,,,Gomez Palacio,,35100,Mexico,52 (871)751-6024,575,COFA,,,,,,julie@soylent.com,
RHYZ,"Rhyz Analytical, Inc.",75 West Center Street,,,,Provo,UT,84601,USA,(801) 345-1000,1113,CofA,Anthonette McCoy,,(801) 345-6365,,,amccoy@nuskin.com,2/4/2021
RHYZ,"Rhyz Analytical, Inc.",75 West Center Street,,,,Provo,UT,84601,USA,(801) 345-1000,1114,CofA,Mary Clift,,(801) 345-6354,,,mclift@nuskin.com,2/4/2021
RHYZ,"Rhyz Analytical, Inc.",75 West Center Street,,,,Provo,UT,84601,USA,(801) 345-1000,1115,CofA,,AP,(801) 345-1000,,,nse.ap@nuskin.com,2/4/2021
ROG,Rogliano's,1318 N 2425 W,,,,Layton,UT,84041,USA,801-721-8005,244,CofA,Jeff Wilson,,,,,jeff.wilson@roglianos.com,7/22/2019
RC,Ronnie Coleman Signature Serie,635 Century Point,STE 121,,,Lake Mary,FL,32746,USA,(561) 752-3139,804,CofA,Adam Cannon,Supply Chain Manager,(954) 369-8690,,,AdamRCannon@outlook.com,6/11/2020
RC,Ronnie Coleman Signature Serie,635 Century Point,STE 121,,,Lake Mary,FL,32746,USA,(561) 752-3139,805,CofA,Eric Morrison,VP of Finance,(561) 752-3139,,,Eric#@RonnieColeman.net,6/11/2020
RSPN,RSP Nutrition,3381 NW 168th ST,,,,Miami Gardens,FL,33056,USA,(877) 814-2544,1211,CofA,Andree Espinoza,QC Manager,(954) 235-1316,,,andree@rspnutrition.com,3/15/2021
RGI,"Ruff Greens, Inc",2305 E. Beltline Rd STE 150,,,,Carrollton,TX,75006,USA,972-947-5757,763,CofA,Dennis Black,Owner,214-704-3338,,,drdennisblack@gmail.com,4/23/2020
RGI,"Ruff Greens, Inc",2305 E. Beltline Rd STE 150,,,,Carrollton,TX,75006,USA,972-947-5757,764,CofA,Emilyn Black,VP,,,,emilyn73@yahoo.com,4/23/2020
RGI,"Ruff Greens, Inc",2305 E. Beltline Rd STE 150,,,,Carrollton,TX,75006,USA,972-947-5757,765,CofA,Angela Williams,Office Manager/AP,972-947-5757,703,,angela@ruffgreens.com,4/23/2020
RVN,RV Nutritional LLC,PO Box 898,,,,Caguas,PR,726,Peurto Rico,(787) 436-0666,1239,CofA,Ricardo Vicens,President,(787) 436-0666,,,rv@rvnutritional.com,3/31/2021
RW,"Ryla Wellness, LLC",200 W Madison St.,STE 3400,,,Chicago,IL,60606,USA,(847) 714-3292,838,CofA,Will Reedy,Co-Founder,(847) 714-3292,,,will@rylawellness.com,7/14/2020
RW,"Ryla Wellness, LLC",200 W Madison St.,STE 3400,,,Chicago,IL,60606,USA,(847) 714-3292,839,CofA,Chris Douglass,Co-Founder,(303) 217-1361,,,chris@rylawellness.com,7/14/2020
SRYA,Saraya USA,553 E Timpanogos Circle,BLDG G STE M23,,,Orem,UT,84097,USA,(816) 518-7410,793,CofA,Mofan Sanderson,QA Specialist,(385) 221-8903,,,quality@lakanto.com,6/2/2020
SAS,"Sasmar, Inc",155 Nth Wacker Drive STE 4250,,,,Chicago,IL,60606,USA,(773) 942-0030,1254,CofA,Sanja Ivanovic,Regulatory,(773) 942-0030,,,sivanovic@sasmar.com,4/7/2021
SAS,"Sasmar, Inc",155 Nth Wacker Drive STE 4250,,,,Chicago,IL,60606,USA,(773) 942-0030,1255,CofA,Andrew Soutter,CFO,(773) 942-0030,,,asoutter@sasmar.com,4/7/2021
SAS,"Sasmar, Inc",155 Nth Wacker Drive STE 4250,,,,Chicago,IL,60606,USA,(773) 942-0030,1256,CofA,Vladislava Yordanova,,(773) 942-0030,,,finance@sasmar.com,4/7/2021
SVS,Savant Science,"11555 Heron Bay BLVD, STE 200",,,,Coral Springs,FL,33076,USA,1 800-252-0392,1280,CofA,Jennifer Cooper,CSO,(385) 223-9606,,,jennifer@savantscience.com,4/9/2021
SKH,"Seeking Health, LLC",3140 Mercer Ave,,,,Bellingham,WA,98225,USA,360-912-9707,576,COFA,,,,,,Amber@seekinghealth.com,
SLI,Select Ingredients,5375 Mira Sorrento Place,Suite 100,,,San Diego,CA,92121,,858.200.0758,3936,CofA,,,,,,bruce@selectingredients.com,7/30/2020
SLI,Select Ingredients,5375 Mira Sorrento Place,Suite 100,,,San Diego,CA,92121,,858.200.0758,3937,CofA,,,,,,derek@selectingredients.com,7/30/2020
SSP,Sensapure Flavors,1945 S Fremont Drive,,,,Salt Lake City,UT,84104,USA,801-456-4284,577,COFA,,,,,,sam.george@sensapure.com,
SSP,Sensapure Flavors,1945 S Fremont Drive,,,,Salt Lake City,UT,84104,USA,801-456-4284,1186,CofA,Kyle Hokanson,,,,,kyle.hokanson@sensapure.com,3/9/2021
SAC,SentrX Animal Care,"391 Chipeta Way, Suite G",,,,Salt Lake City,UT,84108,USA,801-583-2050,578,COFA,,,,,,jhoan@sentrxaniamlcare.com,
SAC,SentrX Animal Care,"391 Chipeta Way, Suite G",,,,Salt Lake City,UT,84108,USA,801-583-2050,579,COFA,,,,,,satzet@sentrxanimalcare.com,
SSH,Shane Smith,14601 North Bybee Lake Court,Suite 1873418,,,Portland,OR,97203,USA,347.826.5778,580,COFA,,,,,,seed@redrocklabsaz.com,
SBI,"Shasta Beverages, Inc",2370 South 900 West,,,,Salt Lake City,UT,84119,USA,801-972-1113,232,CofA,Stan Cooley,,801-972-1113,8208,8019728493,scooley@shastabeverages.com,6/3/2019
SHZ,Shredz LLC,One Evertrust Plaza,,,,Jersey City,NJ,7302,USA,732.429.2599,583,COFA,,,,,,mayur@shredz.com,
SKL,"SK Laboratories, Inc",5420 E La Palma Ave,,,,Anaheim,CA,92807,US,714-695-9800,584,COFA,,,,,,Peter@sklabs.com,
SKL,"SK Laboratories, Inc",5420 E La Palma Ave,,,,Anaheim,CA,92807,US,714-695-9800,585,COFA,,,,,,joel@sklabs.com,
SKL,"SK Laboratories, Inc",5420 E La Palma Ave,,,,Anaheim,CA,92807,US,714-695-9800,586,COFA,,,,,,Beth@sklabs.com,
STK,Smartek International,355 Eisenhower Pkwy Ste 206,,,,Livingston,NJ,7039,,973.943.0665,587,COFA,,,,,,mike@smartekintl.com,
STK,Smartek International,355 Eisenhower Pkwy Ste 206,,,,Livingston,NJ,7039,,973.943.0665,588,COFA,,,,,,msolanki@vitalhealthtech.com,
SMR,SmartPak Equine LLC,"40 Grissom Rd.,",STE 500,,,Plymouth,MA,2360,USA,1-800-461-8898,1163,CofA,Adriana LaFave,Sr. Quality Assurance,(508) 503-2091,,,alafave@smartpak.com,2/26/2021
SMR,SmartPak Equine LLC,"40 Grissom Rd.,",STE 500,,,Plymouth,MA,2360,USA,1-800-461-8898,1164,CofA,Mary Storch,Quality & Reg. Compliance,(774) 773-1153,,,regulatory@smartpak.com,2/26/2021
SYS,"SNAC System, Inc.",1100 Industrial Rd. Ste. 12,,,,San Carlos,CA,94070-4131,USA,650.697.2086,662,CofA,,,,,,michelle@snac.com,11/19/2019
SGT,"Soft Gel Technologies, Inc",6982 Bandini Blvd,,,,Los Angeles,CA,90040,USA,323-726-0700,590,COFA,,,,,,leidyy@soft-gel.com,
SGT,"Soft Gel Technologies, Inc",6982 Bandini Blvd,,,,Los Angeles,CA,90040,USA,323-726-0700,591,COFA,,,,,,mariac@soft-gel.com,
SGT,"Soft Gel Technologies, Inc",6982 Bandini Blvd,,,,Los Angeles,CA,90040,USA,323-726-0700,592,COFA,,,,,,gabriellae@soft-gel.com,
SGT,"Soft Gel Technologies, Inc",6982 Bandini Blvd,,,,Los Angeles,CA,90040,USA,323-726-0700,593,COFA,,,,,,traml@soft-gel.com,
SOL,Sora Laboratories,15366 US Hwy 160,,,,Forsyth,MO,65653,,417.546.8075,594,COFA,,,,,,jhyatt@soralabs.com,
SOL,Sora Laboratories,15366 US Hwy 160,,,,Forsyth,MO,65653,,417.546.8075,595,COFA,,,,,,Reports@soralabs.com,
SOL,Sora Laboratories,15366 US Hwy 160,,,,Forsyth,MO,65653,,417.546.8075,596,COFA,,,,,,tblakemore@soralabs.com,
SOL,Sora Laboratories,15366 US Hwy 160,,,,Forsyth,MO,65653,,417.546.8075,597,COFA,,,,,,cbraden@soralabs.com,
SBB,Southeast Bottling & Beverage,15340 Citrus Country Drive,,,,Dade City,FL,33523,USA,(352) 567-2200,1081,CofA,Gustavo Tarango,Quality Manager,(352) 567-2200,242,,gustavo@southeast-bottling.com,1/20/2021
SBB,Southeast Bottling & Beverage,15340 Citrus Country Drive,,,,Dade City,FL,33523,USA,(352) 567-2200,1082,CofA,Esmeralda Mendez,Quality Technician II,(352) 567-2200,247,,emendez@southeast-bottling.com,1/20/2021
SBB,Southeast Bottling & Beverage,15340 Citrus Country Drive,,,,Dade City,FL,33523,USA,(352) 567-2200,1183,CofA,,,,,,qanalyst@southeast-bottling.com,3/8/2021
SPT,Sparta Nutrition LLC,82 Totowa Road,,,,Wayne,NJ,7470,USA,973-830-7047,598,COFA,,,,,,mo@spartanutrition.com,
SKD,Stack3d,"19 Pipitea Place, Massey",,,,Auckland,,614,,424-328-4288,599,COFA,,,,,,shane.smith@stack3d.com,
SVN,Stevens Group LLC,PO Box 2552,,,,Kalispell,WA,59903,USA,(406) 249-8615,1142,CofA,John Whitlatch,,(907) 252-7335,,,john@stevensgroupllc.com,2/22/2021
SVN,Stevens Group LLC,PO Box 2552,,,,Kalispell,WA,59903,USA,(406) 249-8615,1143,CofA,Craig Stevens,,(406) 249-8615,,,craig@stevensgroupllc.com,2/22/2021
SSS,"Stratton Sales & Services, Inc",1215 South Swaner Rd.,,,,Salt Lake City,UT,84104,USA,801-973-4041,600,COFA,,,,,,bryan@strattonsales.com,
SNL,Summit Nutritional Laboratorie,2600 N Main St,,,,Spanish Fork,UT,84660,,801-615-1701,926,CofA,,,,,,lab@summitnutritional.com,9/3/2020
SPL,Superior Labs LLC,1389 Center Drive,STE 200,,,Park City,UT,84098,USA,(801) 430-9494,1119,CofA,Selisa Simmons,Director of Operations,(801) 430-9494,,,selisa@superiorlabssupplements.com,2/9/2021
SPL,Superior Labs LLC,1389 Center Drive,STE 200,,,Park City,UT,84098,USA,(801) 430-9494,1147,CofA,Mason,,,,,mason@superiorlabssupplements.com,2/22/2021
SSM,Superior Supplement Manufactur,18627 Brookhurst St. #414,,,,Fountain Valley,CA,92708,USA,(800) 986-2210,1232,CofA,Stephenie Dasinger,Production Manager,(470) 532-8254,,,production@superiorsupplementmfg.com,3/29/2021
SSM,Superior Supplement Manufactur,18627 Brookhurst St. #414,,,,Fountain Valley,CA,92708,USA,(800) 986-2210,1233,CofA,Phil Hixon,Lead Sales Executive,(678) 675-4395,,,Phil@superiorsupplementmfg.com,3/29/2021
SUP,SupraNaturals,1328 West Spring Creek Place,,,,Springville,UT,84663,USA,801-704-6476,218,CofA,Receiving,,,,,qclab@supranaturals.com,4/29/2019
STL,"Sustainable Labs, Inc",C/O Nutraceutical Corp,1777 Sun Peak Dr.,,,Park City,UT,84098,,801.334.1843,601,COFA,,,,,,Lfeldt@nutracorp.com,
STL,"Sustainable Labs, Inc",C/O Nutraceutical Corp,1777 Sun Peak Dr.,,,Park City,UT,84098,,801.334.1843,602,COFA,,,,,,info@sustainablelabs.com,
STL,"Sustainable Labs, Inc",C/O Nutraceutical Corp,1777 Sun Peak Dr.,,,Park City,UT,84098,,801.334.1843,603,COFA,,,,,,DHeslop@nutracorp.com,
STL,"Sustainable Labs, Inc",C/O Nutraceutical Corp,1777 Sun Peak Dr.,,,Park City,UT,84098,,801.334.1843,604,COFA,,,,,,lfeldt@nutracorp.com,
STL,"Sustainable Labs, Inc",C/O Nutraceutical Corp,1777 Sun Peak Dr.,,,Park City,UT,84098,,801.334.1843,605,COFA,,,,,,JSadler@nutracorp.com,
SWAN,Swanson Health,4075 40th Avenue South,,,,Fargo,ND,58104,,701-356-2800,606,COFA,,,,,,shpqcresults@swansonhealth.com,
SWC,Sweet Candy Company,3780 W Directors Row,,,,Salt Lake City,UT,84104,,,607,COFA,,,,,,lesleys@sweetcandy.com,
SWC,Sweet Candy Company,3780 W Directors Row,,,,Salt Lake City,UT,84104,,,608,COFA,,,,,,Luzo@sweetcandy.com,
SNH,Symphony Natural Health,2550 S Decker Lake Blvd,STE 28,,,West Valley,UT,84119,USA,(415) 243-9991,1024,CofA,Ben Draper,Operations Manager,(415) 243-9991,,,ben.draper@symphonynaturalhealth.com,12/28/2020
TTI,Taffy Town Inc.,PO Box 1949,,,,Salt Lake City,UT,84110-1949,United States,801.355.4637,609,COFA,,,,,,jacob.barton@taffytown.com,
TMC,Talus Mineral Company LLC,722 S. 5300 W.,,,,SLC,UT,84104,,801.433.6277,610,COFA,,,,,,quality@talusminerals.com,
TVL,Teaveli Inc,340 S Lemon Ave #6672,,,,Walnut,CA,91789,USA,(857) 250-0762,1235,CofA,Kovid,,,,,kovid@teaveli.com,3/29/2021
TVL,Teaveli Inc,340 S Lemon Ave #6672,,,,Walnut,CA,91789,USA,(857) 250-0762,1236,CofA,Kumari Manali,,,,,manali@teaveli.com,3/29/2021
TVL,Teaveli Inc,340 S Lemon Ave #6672,,,,Walnut,CA,91789,USA,(857) 250-0762,1237,CofA,Priya,,,,,priya@teaveli.com,3/29/2021
TMH,"Terramune Health, LLC",PO Box 324,,,,Portsmouth,NH,3802,USA,(877) 323-6628,992,CofA,Randy Mosley,,(817) 707-5282,,,rmosley@terramunehealth.com,11/17/2020
TMH,"Terramune Health, LLC",PO Box 324,,,,Portsmouth,NH,3802,USA,(877) 323-6628,993,CofA,Gary Carlson,,(603) 867-7632,,,gcarlson@terramunehealth.com,11/17/2020
TML,"Thermolife International, LLC",1334 E Chandler Blvd #5-D76,,,,Phoenix,AZ,85048,USA,,611,COFA,,,,,,ron@thermolife.com,
TNK,Think Above LLC,1303 W Valencia Ave #230,,,,Fullerton,CA,92833,USA,(657) 354-4776,1284,CofA,Michael Malanga,Manager,,,,sunlyteelements@gmail.com,4/14/2021
TLC,Total Life Changes LLC c/o Alo,,48 S. Main Street  Suite 3,,,Mount Clemens,MI,48047,USA,586-210-1112,612,COFA,,,,,,candela@aloiaandassociates.com,
TMR,Trace Minerals Research,1996 W 3300 S,,,,West Haven,UT,84401,USA,801-731-6051,850,CofA,,,,,,KellyJ@traceminerals.com,7/22/2020
TMR,Trace Minerals Research,1996 W 3300 S,,,,West Haven,UT,84401,USA,801-731-6051,851,CofA,,,,,,Jessica.M@traceminerals.com,7/22/2020
TMR,Trace Minerals Research,1996 W 3300 S,,,,West Haven,UT,84401,USA,801-731-6051,852,CofA,,,,,,Brion.F@traceminerals.com,7/22/2020
TIL,"Triad Innovations, LLC",3802 SPECTRUM BLVD.,,,,TAMPA,FL,33612,US,813.498.7036,209,CofA,JR HUDDESTON,,813.498.7036,,,JR@TRIADINNOVATIONS.COM,4/1/2019
TRS,Triumph Supplements LLC,1459 N La Palma Place,,,,Saratoga Springs,UT,84045,USA,(801) 638-1358,1060,CofA,Vini Domingues,Owner,(801) 638-1358,,,info@triumphsupps.com,1/12/2021
